Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
1494,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1495,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1496,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,12.88470815,0.084708151,46737399.16,12378850.68,N/A
1497,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,12.89488945,0.094889446,514939.3703,97823.1,N/A
1498,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,12.8884719,0.088471904,2259282.594,553067.6641,N/A
1499,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,12.88446321,0.084463209,28848.79916,5153.737178,N/A
1500,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.894,N/A,N/A,N/A,N/A,N/A
1501,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1502,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,12.87943834,0.079438337,14955.22237,2541.194442,N/A
1503,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1504,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1505,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1506,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,14.54330719,0.056692811,422145797.1,84340276.03,N/A
1507,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,14.55557083,0.044429174,5033720.21,984995.4126,N/A
1508,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,14.55452428,0.045475719,15719495.64,4866137,N/A
1509,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,14.5441364,0.055863603,3672031.226,757838.3136,N/A
1510,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,14.54708028,0.052919722,342843.9764,63849.57827,N/A
1511,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,14.5465113,0.053488704,3245535.467,628467.2378,N/A
1512,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,14.55803368,0.041966316,182592.7298,38842.04188,N/A
1513,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,14.5466105,0.053389497,27601.91783,6863.419595,N/A
1514,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,14.53734287,0.062657132,154430.5725,33386.18121,N/A
1515,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1516,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1517,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1518,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1519,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1520,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1521,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,8.959823495,0.059823495,4107009.496,179358.2583,N/A
1522,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,8.954438784,0.054438784,134196.3302,6335.482647,N/A
1523,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1524,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1525,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,5.513348354,0.486651646,3819212.76,211544.6667,N/A
1526,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,5.4966043,0.5033957,145011.5153,6193.740619,N/A
1527,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,5.487502803,0.512497197,116525.8646,9115.647572,N/A
1528,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1529,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1530,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,5.556348965,0.443651035,66376.18651,5705.038071,N/A
1531,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1532,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1533,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1534,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1535,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1536,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1537,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1538,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1539,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1540,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1541,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.726,14.72625362,0.000253624,14753995.77,3264696.401,N/A
1542,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,14.71727245,0.117272452,1723421.597,253526.1013,N/A
1543,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,14.71679762,0.116797617,434298.9237,88123.83414,N/A
1544,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1545,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,14.24785,0.35215,-1183.477574,2066.378715,N/A
1546,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1547,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1548,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,6.101253339,0.198746661,1783107.681,70510.50808,N/A
1549,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1550,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.04,N/A,N/A,N/A,N/A,N/A
1551,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.047,N/A,N/A,N/A,N/A,N/A
1552,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.476,5.480267371,0.004267371,3858395.519,249184.6584,N/A
1553,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,5.494747645,0.105252355,81353.24334,3983.800707,N/A
1554,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,5.477771923,0.122228077,179097.3284,11678.60631,N/A
1555,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1556,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1557,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,5.491979018,0.108020982,122543.3607,14580.85382,N/A
1558,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1559,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1560,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1561,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1562,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1563,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1564,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1565,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1566,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1567,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,15.5607126,0.060712603,1678498.223,403085.9066,N/A
1568,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,15.55673407,0.056734074,65412.08829,18745.9383,N/A
1569,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,15.54766039,0.047660385,20960.7672,6437.372549,N/A
1570,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,15.19948874,0.300511258,12444.016,1828.649123,N/A
1571,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,14.1462982,0.046298204,6302954.079,1163399.413,N/A
1572,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,14.1107967,0.010796699,109940.6793,23295.33333,N/A
1573,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,14.11696463,0.016964628,614648.9301,142942.0271,N/A
1574,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1575,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,14.12718331,0.02718331,406288.3947,34681.52258,N/A
1576,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1577,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1578,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1579,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1580,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1581,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1582,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1583,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,12.9059875,0.105987504,46583313.72,10497833.99,N/A
1584,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,12.90719849,0.107198486,548952.5516,116842.0691,N/A
1585,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.9,12.89989216,0.000107838,2304815.775,455415.9322,N/A
1586,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.907,12.90663854,0.000361462,27893.22857,6082.299646,N/A
1587,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1588,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.481,N/A,N/A,N/A,N/A,N/A
1589,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,12.9008122,0.100812202,12319.45787,2676.648268,N/A
1590,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1591,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1592,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1593,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,14.56588258,0.034117423,403466754.3,90376633.33,N/A
1594,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,14.53595899,0.064041013,5004572.804,1088123.161,N/A
1595,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,14.54349888,0.05650112,27825073.56,6008969,N/A
1596,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,14.54652651,0.053473486,3067122.02,873399.2944,N/A
1597,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,14.56417847,0.03582153,343326.5852,59781.9943,N/A
1598,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,14.53470396,0.065296042,3453067.238,700327.6084,N/A
1599,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,14.54815702,0.051842984,187100.8565,47652.11074,N/A
1600,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,14.5534456,0.046554402,37345.50895,7666.675034,N/A
1601,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,14.54745583,0.05254417,158935.0292,27179.5626,N/A
1602,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1603,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1604,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1605,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1606,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1607,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1608,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,9.006409028,0.106409028,3489781.678,169203.4499,N/A
1609,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,8.999669877,0.099669877,113808.8009,6143.875048,N/A
1610,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1611,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1612,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,5.518336772,0.481663228,3451583.264,222699.737,N/A
1613,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,5.524482809,0.475517191,115830.1876,6045.222678,N/A
1614,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,5.520955343,0.479044657,100933.3348,7771.863945,N/A
1615,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1616,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1617,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,5.562194861,0.437805139,47850.97445,5176.64,N/A
1618,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1619,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1620,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1621,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1622,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1623,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1624,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1625,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1626,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1627,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1628,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.724,14.72428731,0.000287312,29150608.94,6512012.938,N/A
1629,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,14.74631389,0.146313889,1702968.893,196600.0186,N/A
1630,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,14.72481332,0.124813323,651382.1625,102981.7539,N/A
1631,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,14.71929737,0.119297365,57513.6244,10292.40412,N/A
1632,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,14.74326047,0.143260466,26451.68966,5099.006467,N/A
1633,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1634,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1635,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,6.121476783,0.178523217,1402863.508,74687.03072,N/A
1636,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1637,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1638,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1639,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,5.509080229,0.090919771,3265944.499,219187.0165,N/A
1640,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,5.518432031,0.081567969,80153.2121,4240.084536,N/A
1641,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,5.49790512,0.10209488,176045.7499,10973.18305,N/A
1642,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1643,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1644,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,5.504590622,0.095409378,156330.0721,17098.77132,N/A
1645,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1646,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1647,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1648,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1649,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1650,HEK_Wt_QC2_1x_split1_inj1,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
